-0.4,-0.369620253164557,-0.308860759493671,-0.278481012658228,-0.248101265822785,-0.217721518987342,-0.187341772151899,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.369620253164557,-0.339240506329114,-0.308860759493671,-0.278481012658228,-0.248101265822785,-0.217721518987342,-0.187341772151899,-0.156962025316456,-0.126582278481013,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.369620253164557,-0.339240506329114,-0.308860759493671,-0.278481012658228,-0.248101265822785,-0.217721518987342,-0.187341772151899,-0.156962025316456,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.369620253164557,-0.339240506329114,-0.308860759493671,-0.278481012658228,-0.248101265822785,-0.217721518987342,-0.187341772151899,-0.156962025316456,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.369620253164557,-0.339240506329114,-0.308860759493671,-0.278481012658228,-0.248101265822785,-0.217721518987342,-0.187341772151899,-0.156962025316456,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.339240506329114,-0.308860759493671,-0.278481012658228,-0.248101265822785,-0.217721518987342,-0.187341772151899,-0.156962025316456,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278481012658228,-0.248101265822785,-0.217721518987342,-0.187341772151899,-0.156962025316456,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0.541772151898734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217721518987342,-0.187341772151899,-0.156962025316456,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0.541772151898734,0.572151898734177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126582278481013,-0.0962025316455696,-0.0658227848101266,-0.0354430379746836,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0.541772151898734,0.572151898734177,0.60253164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506329113924053,0.0253164556962025,0.0556962025316455,0.0860759493670886,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0.541772151898734,0.572151898734177,0.60253164556962,0.632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116455696202532,0.146835443037975,0.177215189873418,0.207594936708861,0.237974683544304,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0.541772151898734,0.572151898734177,0.60253164556962,0.632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268354430379747,0.29873417721519,0.329113924050633,0.359493670886076,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0.541772151898734,0.572151898734177,0.60253164556962,0.632911392405063,0.663291139240506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389873417721519,0.420253164556962,0.450632911392405,0.481012658227848,0.511392405063291,0.541772151898734,0.572151898734177,0.60253164556962,0.632911392405063,0.663291139240506,0.693670886075949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541772151898734,0.572151898734177,0.60253164556962,0.632911392405063,0.663291139240506,0.693670886075949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663291139240506,0.693670886075949,0.724050632911392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
